Annual Return (%),Annual Volatility (%),Sharpe Ratio
17.6887,17.8976,0.709
17.688,14.8464,0.8546
16.3532,17.4363,0.6511
23.9881,18.2519,1.0403
17.2029,17.5757,0.6943
17.7087,19.1506,0.6636
18.2405,15.2251,0.8696
17.5442,17.063,0.7352
19.8105,16.6629,0.8888
18.489,16.3835,0.8233
23.6311,19.6296,0.9491
15.71,15.9589,0.6711
21.1243,20.225,0.7972
18.3408,17.468,0.7637
20.784,17.7198,0.8908
18.3014,17.4642,0.7616
16.9693,14.8405,0.8065
18.5537,15.1101,0.897
19.6737,18.1567,0.8082
23.2945,20.2841,0.9019
15.222,15.0196,0.6806
19.6116,15.7003,0.9307
19.9214,16.998,0.8778
19.7882,16.0903,0.9191
17.8509,17.1877,0.7477
19.5571,16.2804,0.8941
23.1944,17.7437,1.0254
18.0354,17.9913,0.7245
19.3521,16.8945,0.8495
15.4979,14.3484,0.7316
18.1487,15.641,0.8407
24.025,19.3942,0.981
17.4859,14.9468,0.8354
16.1801,16.2273,0.689
18.9276,15.671,0.8888
23.3488,17.0846,1.074
22.067,20.6755,0.8255
18.5831,16.6664,0.815
16.4329,15.6759,0.7293
21.2293,19.1863,0.8459
17.4803,15.3138,0.815
19.1674,17.431,0.8128
19.7001,15.5891,0.943
20.1614,18.0207,0.8413
16.7995,15.988,0.738
15.5684,15.6275,0.6763
19.9527,18.3185,0.8163
21.1132,16.2331,0.9926
20.7327,17.5064,0.8987
19.6801,18.3818,0.7986
19.432,17.637,0.8183
22.7404,19.1952,0.9242
22.5749,23.2317,0.7565
20.2382,17.3484,0.8784
16.3114,14.0909,0.8027
17.5595,17.444,0.72
18.6664,16.4646,0.83
15.9121,13.5075,0.8079
18.6652,17.5427,0.779
16.9499,14.9894,0.7972
17.2258,14.724,0.8303
16.9779,13.9526,0.8585
20.1987,17.5769,0.8647
24.2057,18.9719,1.0123
17.1522,15.9253,0.7631
20.5662,16.3052,0.9547
23.4218,18.0438,1.0209
21.7463,17.8024,0.9407
20.7069,18.0465,0.8704
17.0576,14.0275,0.8596
15.3517,19.1633,0.5402
17.4147,15.0337,0.8258
21.8075,21.2762,0.79
27.5537,21.966,1.0268
19.2707,17.3753,0.8213
21.2596,20.1408,0.8073
19.9356,17.7646,0.8408
18.554,16.5114,0.8209
18.769,18.0179,0.7642
19.8009,18.6497,0.7936
16.529,15.6888,0.7349
22.4536,16.8741,1.0343
19.5619,18.104,0.8043
19.9311,16.4712,0.9065
16.2076,15.9712,0.7017
19.6685,17.3125,0.8473
22.8657,19.557,0.9135
19.7605,18.886,0.7816
17.6829,16.0658,0.7894
20.1271,16.8653,0.8969
18.2689,15.8726,0.836
21.0767,17.9847,0.8939
21.3326,17.7719,0.919
21.6229,17.7811,0.9349
18.4058,14.6607,0.9144
21.3186,17.4719,0.934
20.9608,17.6378,0.9049
16.329,16.008,0.7077
20.6397,18.41,0.8495
23.148,17.6329,1.0292
17.5545,14.2807,0.8791
16.9624,13.8961,0.8608
21.7695,15.5872,1.0759
15.981,16.5798,0.6623
21.4581,19.1628,0.8589
18.7177,16.0319,0.8557
18.4435,15.7395,0.8541
16.7548,16.2506,0.7233
22.2516,18.5612,0.9294
24.0905,21.325,0.8952
23.1831,19.1464,0.9497
14.5666,17.5353,0.5456
17.9313,16.001,0.8082
17.2132,16.3345,0.7477
18.6872,15.8938,0.8612
18.7081,16.2372,0.8442
22.5606,18.2123,0.9642
21.5366,18.0583,0.9157
20.3081,17.5839,0.8706
18.4337,17.5696,0.7646
17.6587,14.9658,0.8458
18.8822,18.5123,0.7499
18.8055,15.1993,0.9083
16.5927,15.926,0.7279
19.8752,15.9679,0.9316
18.4662,16.6054,0.811
21.438,18.1007,0.9081
18.9077,15.4694,0.899
19.9089,15.445,0.9653
19.6076,15.7903,0.9251
18.7769,16.2831,0.8461
21.7966,16.8381,0.9975
18.8169,16.4931,0.8377
22.1834,17.3099,0.9927
16.8317,15.4346,0.7666
17.6964,16.506,0.7692
22.2477,16.142,1.0685
18.0979,18.2578,0.7174
15.5114,17.1866,0.6116
15.9561,16.9307,0.6471
19.8662,16.6917,0.8906
16.4232,15.333,0.745
17.5443,15.7561,0.7962
19.0837,16.4782,0.8547
18.3514,16.3144,0.8184
18.1877,18.0305,0.7314
18.9232,18.0489,0.7714
21.9401,19.8534,0.8533
18.5705,17.7542,0.7644
18.3883,16.4178,0.8155
21.606,17.4137,0.9536
23.6303,17.879,1.042
21.2157,17.2577,0.9396
19.3253,18.4728,0.7755
17.8222,18.0514,0.7103
19.992,16.645,0.9007
19.2501,16.9852,0.839
23.5901,18.1618,1.0236
18.0407,19.1955,0.6794
20.1719,17.4933,0.8673
23.972,20.1673,0.9407
17.3587,15.6305,0.7907
20.5158,17.843,0.8696
21.1107,19.0156,0.8472
13.9329,14.6342,0.6104
24.4786,18.0185,1.081
23.1439,18.3967,0.9863
19.3568,23.9041,0.6006
22.5044,17.291,1.0123
18.2914,16.9781,0.7829
17.2026,17.1808,0.7102
19.031,16.8392,0.8332
20.9953,17.7646,0.9004
22.2988,20.0129,0.8644
20.4868,18.4548,0.8392
17.3219,16.8534,0.7311
18.8954,16.513,0.8415
16.0985,16.1642,0.6866
20.8528,18.3055,0.866
16.2805,14.5665,0.7744
23.0274,19.2366,0.9371
16.1773,15.7664,0.7089
19.7829,18.752,0.7883
14.2628,15.7922,0.5865
21.7811,18.0559,0.9294
18.1912,16.7129,0.7893
18.0508,17.9697,0.7263
18.2356,15.7457,0.8406
15.5096,15.1117,0.6955
23.2981,18.17,1.0071
18.506,16.9174,0.7983
18.4606,15.7549,0.8544
22.4516,17.8733,0.9764
19.2239,16.3396,0.8705
14.2915,14.6564,0.634
17.3997,17.7528,0.6985
15.2037,15.4952,0.6585
21.342,18.6772,0.875
20.7933,18.9762,0.8323
19.4041,17.0858,0.843
18.8939,18.293,0.7595
15.8517,15.3231,0.7082
22.4019,16.8402,1.0334
16.1288,15.2096,0.7317
17.2069,14.7163,0.8295
19.8664,19.0627,0.7799
20.2945,15.6839,0.9752
19.9782,19.4146,0.7715
20.718,17.7506,0.8855
18.9692,17.8362,0.7832
13.158,15.823,0.5156
18.6331,17.4084,0.7831
22.0498,19.2705,0.8848
24.1219,17.0282,1.123
23.3861,17.5071,1.0502
19.4867,20.1174,0.7201
14.1723,14.3176,0.6406
23.2872,18.9928,0.9628
16.7014,15.0221,0.7789
17.015,14.0331,0.8562
22.3389,17.3861,0.9973
19.9829,17.3994,0.8611
21.2889,17.3423,0.9393
20.3928,14.8559,1.0361
17.5332,15.7235,0.7971
19.3274,17.2348,0.8313
16.2991,15.2621,0.7403
15.4266,15.0117,0.6946
19.3588,15.3207,0.9372
22.4918,16.338,1.0706
16.0946,16.2963,0.6808
21.5486,17.744,0.9326
22.2481,19.4221,0.8881
20.5596,18.9981,0.819
18.4981,16.3997,0.8231
19.8086,16.2715,0.9101
20.177,18.0779,0.8395
15.9281,16.6553,0.6561
18.0446,16.1675,0.8068
15.7185,16.6489,0.6438
19.2726,16.0917,0.887
16.1138,17.6094,0.6311
19.0602,19.9844,0.7036
17.3967,15.4919,0.8002
20.4645,18.6456,0.8294
15.6334,15.2055,0.6993
21.9423,20.8016,0.8145
13.4712,15.0514,0.5628
20.6055,17.5015,0.8917
15.4525,16.854,0.6202
19.7865,16.3172,0.9062
19.9762,16.304,0.9186
25.5134,19.3796,1.0585
17.4377,18.3288,0.6786
16.9786,16.0762,0.7451
19.0662,19.3729,0.7261
15.2123,17.7121,0.5766
17.0624,15.9703,0.7553
20.164,17.4697,0.868
22.0281,17.4236,0.9773
17.0005,16.3969,0.7319
15.7828,15.0464,0.7166
19.0481,19.9242,0.7051
17.6313,17.0569,0.7405
19.4857,18.3152,0.7909
22.9601,18.6592,0.9625
21.9899,17.644,0.9629
20.714,18.0034,0.8728
22.8427,18.172,0.9819
20.2395,19.2496,0.7917
18.6237,15.9408,0.8546
16.3476,15.6462,0.7253
16.9177,14.6108,0.8157
19.6929,16.8134,0.8739
28.2156,21.8801,1.061
22.8625,18.3349,0.9742
16.1803,17.4349,0.6413
19.1672,15.2596,0.9284
20.2637,17.9061,0.8524
17.824,14.7308,0.8706
18.9397,16.4023,0.8499
21.5141,17.6029,0.9381
17.9287,15.0834,0.8572
22.4168,17.3436,1.0042
17.3035,15.7492,0.7812
15.7283,14.9098,0.7195
23.631,20.8237,0.8947
20.5816,19.4119,0.8027
18.9884,17.3776,0.805
24.039,18.6507,1.0208
20.5783,16.5813,0.9395
14.5459,14.2097,0.6718
14.9776,13.6314,0.732
15.8491,15.0512,0.7208
20.5091,16.6482,0.9316
17.0403,15.6393,0.7699
17.6492,15.1391,0.8355
14.1539,18.4013,0.4975
19.3395,18.9922,0.755
22.419,19.8639,0.8769
24.2205,18.5247,1.0376
23.649,17.5519,1.0625
27.6057,22.0301,1.0261
16.8301,14.9671,0.7904
21.0884,19.4724,0.8262
20.7644,16.406,0.9609
18.6341,14.6222,0.9324
22.7086,18.2568,0.97
26.3122,21.9268,0.972
15.6882,14.4869,0.7378
20.6222,18.5057,0.8442
23.7417,19.064,0.9831
21.1423,19.1605,0.8425
19.4679,17.5668,0.8236
20.5802,16.6154,0.9377
15.9804,15.2813,0.7186
18.7837,15.4734,0.8908
14.9854,14.9531,0.6678
18.4144,19.8142,0.677
18.501,15.4356,0.8747
18.2683,17.2429,0.7695
15.4887,14.4039,0.7282
20.7673,17.893,0.8812
20.6501,17.718,0.8833
19.5597,17.1964,0.8467
18.0399,17.5934,0.7412
16.9226,15.8374,0.7528
15.1752,17.9261,0.5676
16.0466,17.8288,0.6196
18.6721,16.6902,0.8192
15.2586,15.0514,0.6816
20.3515,19.0113,0.8075
16.632,15.6953,0.7411
21.1506,15.977,1.0109
22.8731,18.5608,0.963
15.071,15.6801,0.6423
21.8705,17.2901,0.9757
16.2867,17.4108,0.6483
16.6448,15.7061,0.7414
17.7185,17.6752,0.7196
21.4752,18.6003,0.8858
17.6907,15.5025,0.8186
16.5332,14.7354,0.7827
18.056,15.5905,0.8374
19.3089,17.3136,0.8265
19.4638,16.36,0.8841
19.187,17.5997,0.8061
21.5836,18.1195,0.9152
15.0096,16.0613,0.6232
15.5809,16.189,0.6536
18.9624,15.9034,0.878
17.0954,16.0027,0.7558
25.1808,18.187,1.1096
19.657,17.1993,0.8522
21.3597,20.0346,0.8166
22.343,18.4114,0.942
21.279,17.3718,0.9371
19.8472,15.8299,0.9379
19.6551,17.8496,0.821
16.9284,17.5248,0.6807
15.5507,14.5024,0.7275
17.6475,17.9778,0.7035
15.785,13.9164,0.775
18.7485,15.1002,0.9105
18.1987,16.593,0.7954
20.2249,17.9521,0.8481
17.1114,15.2332,0.7951
20.4253,17.5563,0.8786
19.1476,15.9034,0.8896
18.7373,15.063,0.912
20.2051,18.2485,0.8332
24.1582,19.2622,0.9946
23.6709,19.9534,0.9357
23.2698,20.19,0.9049
21.4755,17.3371,0.9503
18.8078,19.9772,0.6912
18.0606,16.6075,0.7864
17.7884,15.9691,0.8008
17.5733,15.5013,0.8111
17.9299,16.722,0.7732
18.8868,17.3242,0.8016
23.0788,18.6505,0.9693
19.1134,17.4638,0.8082
19.947,18.122,0.8248
20.8941,17.7006,0.8979
24.672,21.6672,0.9079
24.1307,18.4961,1.0343
16.5184,16.3054,0.7064
17.2346,16.9418,0.7222
18.5368,15.1178,0.8954
15.3069,15.8941,0.6485
20.8739,19.473,0.8152
18.182,15.5347,0.8485
17.1164,17.1451,0.7067
16.2638,15.0101,0.7504
20.1817,18.9613,0.8007
18.2992,18.4131,0.7223
23.535,20.4507,0.9063
24.6705,21.1631,0.9295
16.2003,15.4557,0.7247
19.8532,15.3009,0.9707
20.8743,17.8627,0.8887
22.5458,18.0676,0.9711
20.3579,16.385,0.9373
17.8253,15.8714,0.8081
18.0918,16.779,0.7803
19.2512,15.5745,0.915
21.7529,19.6921,0.8507
20.6356,16.1671,0.9671
13.2842,13.6066,0.6088
18.1088,15.4767,0.847
17.7761,16.3944,0.7793
17.5245,16.2538,0.7706
20.2947,15.7242,0.9727
15.3939,15.6112,0.6658
24.2267,19.6774,0.9771
24.1268,17.5702,1.0886
17.6353,16.9487,0.7455
20.628,17.5637,0.8898
22.4149,18.6134,0.9356
21.3052,16.937,0.9627
17.1485,15.696,0.774
23.1111,18.3638,0.9862
13.566,16.1099,0.5317
23.5567,17.694,1.0488
13.6181,13.4244,0.642
17.6981,15.9768,0.7948
22.3579,18.764,0.9251
16.396,14.074,0.8097
23.1267,17.6102,1.0293
19.5667,16.3124,0.893
15.0196,18.3646,0.5456
21.2565,15.8576,1.0252
16.5453,15.5368,0.7431
16.614,15.5116,0.7487
17.6708,15.5791,0.8133
21.3519,19.1998,0.8517
21.2232,17.4789,0.9282
12.7626,14.4791,0.5361
23.4619,19.9407,0.9258
23.4142,19.2853,0.9548
18.9261,15.1707,0.918
22.1187,18.1633,0.9425
18.1126,18.8969,0.6939
20.3495,15.9847,0.9603
18.7033,14.871,0.9215
23.0973,16.8479,1.0742
19.389,16.3928,0.8778
19.477,17.1652,0.8434
20.2195,17.7038,0.8597
17.2504,15.8575,0.7725
21.0568,16.5567,0.9698
19.8988,16.4815,0.904
18.5712,15.4409,0.8789
17.4627,15.6837,0.7946
17.1103,15.3235,0.7903
20.3244,17.5852,0.8714
20.9863,16.9488,0.9432
15.5949,15.4497,0.6858
20.4559,17.9709,0.8601
21.2278,20.7136,0.7834
15.0122,14.9229,0.6709
19.2354,16.8996,0.8424
18.93,16.4442,0.8471
23.394,17.9147,1.0268
18.3939,16.0485,0.8346
20.9895,18.0542,0.8856
16.325,18.5989,0.6089
17.4789,16.7289,0.7459
16.8489,15.6112,0.759
16.1031,16.0438,0.692
25.2836,23.3839,0.8674
26.9141,20.2942,1.0798
19.6263,17.1496,0.8529
18.3136,15.7222,0.8468
21.8026,19.4093,0.8657
16.7375,16.2814,0.7209
23.9958,22.3753,0.849
17.2938,14.5843,0.8429
19.2923,16.4739,0.8676
18.2592,16.2127,0.8178
21.3053,16.2845,1.0013
20.4574,15.8415,0.9758
23.384,18.1893,1.0107
17.2993,15.6107,0.7879
23.2628,19.913,0.9171
20.5391,17.4974,0.8881
19.1628,16.361,0.8656
17.7091,13.9103,0.9137
16.4613,15.1648,0.7558
22.0135,15.5022,1.0975
16.9695,18.148,0.6595
17.8617,15.8136,0.8133
18.0262,16.8423,0.7734
15.15,13.1588,0.7714
17.6623,16.25,0.7792
16.4941,15.611,0.7363
22.4022,17.4823,0.9954
18.3545,17.3173,0.7712
20.7146,19.8901,0.7901
14.765,15.4718,0.6311
19.3408,18.3117,0.7831
19.6053,18.4063,0.7935
20.7433,19.058,0.8261
15.8687,14.4903,0.7501
15.1126,15.8724,0.6371
18.3756,16.3711,0.817
24.8191,20.1758,0.9823
18.3353,17.0746,0.781
21.2315,16.3828,0.9908
18.2078,16.368,0.8069
22.8246,21.4689,0.8303
20.533,16.2762,0.9543
22.9187,19.6267,0.913
21.7578,18.9331,0.8851
20.1285,17.0621,0.8867
17.7608,15.7179,0.8119
14.5342,15.1215,0.6305
16.0278,15.6484,0.7047
13.2396,13.5041,0.6102
16.3789,16.6137,0.6849
20.7425,20.0915,0.7835
21.4477,18.3239,0.8976
20.1172,17.5798,0.8599
19.6771,19.0607,0.77
16.5969,16.7127,0.6939
17.6068,16.728,0.7536
22.6229,18.4064,0.9574
20.0606,17.1228,0.8796
17.1956,16.3441,0.7462
21.3366,15.6845,1.0416
16.4158,18.1049,0.6305
20.2461,16.2569,0.9378
22.7639,18.0839,0.9823
22.668,19.0605,0.9269
16.5546,16.785,0.6884
16.5492,14.9295,0.7736
15.4478,14.9109,0.7007
20.6837,18.4374,0.8506
23.6518,21.7337,0.8582
23.2698,16.4151,1.113
18.3176,14.4017,0.9247
14.6697,15.1138,0.6398
15.6073,15.9232,0.6662
15.1202,15.9347,0.6351
24.0108,16.9133,1.124
18.4734,17.9214,0.7518
20.0964,17.4503,0.8651
18.3743,17.1411,0.7802
16.5784,16.5914,0.6979
18.944,16.2306,0.8591
24.0582,17.9499,1.0617
18.3416,15.813,0.8437
22.2292,19.7536,0.8722
15.8612,15.9342,0.6816
24.4264,18.3501,1.0587
15.8056,15.4433,0.6997
20.7784,17.4993,0.9017
16.8411,16.6214,0.7124
18.2026,17.6116,0.7497
18.1694,15.1975,0.8666
18.3697,14.4156,0.9274
20.7827,18.0136,0.8762
17.5009,16.8586,0.7415
22.2504,19.6942,0.8759
15.1351,14.3601,0.7058
17.5145,15.5673,0.8039
17.9331,16.6827,0.7752
18.9182,16.9906,0.8192
19.3564,17.6203,0.8148
20.985,18.2872,0.8741
20.2592,17.0435,0.8953
22.2411,17.4092,0.9903
18.7844,16.3987,0.8406
14.7812,17.5648,0.5569
26.1336,19.5948,1.0785
20.2152,15.9605,0.9533
15.735,15.8036,0.6793
18.9295,17.4202,0.7996
23.0985,19.2217,0.9416
16.799,15.7514,0.7491
21.3816,19.833,0.826
24.9311,18.728,1.0642
21.2819,19.8597,0.8198
22.1955,15.6237,1.1006
19.6025,16.9207,0.863
18.8245,17.665,0.7826
15.2437,14.5002,0.7065
17.6441,15.4622,0.8177
16.1686,16.1486,0.6916
23.2643,18.4481,0.99
19.9645,15.8092,0.9466
20.7043,16.2623,0.9657
21.0202,17.6248,0.909
20.4731,18.6592,0.8292
18.1483,16.1702,0.8131
20.305,18.036,0.8486
20.4795,17.0369,0.9086
14.9255,17.1409,0.5791
21.6885,18.7386,0.8906
23.3135,19.0939,0.9591
16.1574,13.8203,0.8073
16.611,15.4908,0.7495
18.4848,15.0821,0.8941
17.5071,15.3564,0.8145
15.369,17.9308,0.5783
20.7657,17.081,0.923
20.6998,15.7766,0.9951
20.7016,18.555,0.8462
22.6148,17.1647,1.0262
19.9098,16.0743,0.9276
20.4643,16.3099,0.9482
21.2707,17.0977,0.9516
16.2476,16.018,0.7022
18.301,18.2574,0.7285
14.8811,16.0004,0.6176
16.0118,15.3432,0.7177
16.7447,18.2871,0.6422
17.7194,16.4296,0.7742
18.4602,15.0694,0.8932
22.2339,17.81,0.9677
16.1903,17.091,0.6548
19.8596,15.8844,0.9355
18.0928,18.3236,0.7145
21.1241,17.2561,0.9344
16.4658,16.6954,0.6868
15.4411,15.3317,0.681
21.3488,17.7423,0.9215
16.8914,16.5028,0.7206
18.6127,15.9639,0.8527
23.0482,18.4762,0.9768
17.4821,15.5381,0.8033
16.2269,15.0042,0.7482
21.8733,17.3354,0.9733
20.7779,18.1183,0.8708
16.3375,16.9699,0.6681
22.108,19.2063,0.8907
18.806,18.8795,0.7313
14.6082,14.7552,0.6512
18.1622,16.2628,0.8093
21.5029,17.1494,0.9623
16.0106,14.1267,0.7794
15.5906,15.8863,0.6666
17.0728,15.0694,0.8011
24.8913,19.693,1.0101
20.0636,14.6617,1.0274
21.9512,17.0044,0.9969
18.7232,17.6026,0.7796
19.4133,15.0137,0.96
15.3719,17.3954,0.5962
18.9506,19.1211,0.7296
23.2149,20.5266,0.8874
18.0113,15.4306,0.8432
21.4549,17.2616,0.9533
16.8656,15.6621,0.7576
16.1482,16.1753,0.6892
22.9364,16.4887,1.0878
21.4995,15.8272,1.0425
23.5046,17.1851,1.0768
21.0851,18.7705,0.8569
16.3753,16.1645,0.7037
18.5125,15.2691,0.885
24.8041,20.937,0.9459
18.5055,16.2142,0.8329
17.096,17.1397,0.7057
21.9292,17.057,0.9925
16.7572,17.1656,0.6849
21.3822,18.8067,0.8711
19.4461,16.7196,0.864
21.4586,17.4224,0.9447
22.2131,20.3655,0.8452
17.1609,16.9078,0.7192
22.4071,17.0462,1.0212
21.1979,16.9161,0.9575
16.8402,15.3883,0.7694
16.9784,15.7715,0.7595
14.8693,14.7858,0.6675
15.2718,15.2036,0.6756
13.3645,16.5017,0.5069
19.8892,15.6474,0.9515
19.6262,17.805,0.8215
18.205,16.6558,0.7928
19.9333,19.0028,0.7859
17.3678,16.779,0.7371
17.9773,16.1851,0.8018
16.0851,17.471,0.6345
16.8072,14.6961,0.8034
23.39,18.5544,0.9911
19.5948,16.6723,0.8754
16.6925,15.8856,0.736
25.0929,19.9335,1.008
17.0129,15.3099,0.7847
21.7733,15.3821,1.0904
20.1702,18.1115,0.8376
22.4601,18.0689,0.9663
22.6634,18.2373,0.9685
18.757,17.0112,0.8087
25.1103,19.4151,1.0358
21.685,19.5696,0.8526
21.2273,17.863,0.9084
20.7118,18.125,0.8669
25.9402,20.3693,1.028
27.3343,20.2932,1.1006
23.4241,18.9533,0.9721
19.8412,16.4355,0.903
18.5941,15.0417,0.9038
15.6478,16.0613,0.663
15.9186,16.4712,0.6629
14.6925,14.4944,0.6687
20.4304,18.2746,0.8444
19.5277,17.0479,0.8522
16.5712,15.8713,0.7291
21.5557,16.3569,1.0122
12.5268,14.1796,0.5308
23.2055,21.0287,0.8657
20.0294,17.3742,0.865
18.3432,16.1629,0.8255
19.6519,15.5998,0.9392
16.6768,15.5064,0.753
23.0808,21.5338,0.8396
18.8931,16.9107,0.8216
21.1472,18.8007,0.8589
19.5086,18.0597,0.8034
20.9396,18.4338,0.8647
14.9995,16.7125,0.5983
14.3571,15.809,0.5919
15.3453,14.3092,0.723
14.5938,15.0334,0.6382
20.152,18.1231,0.8361
16.8306,16.3081,0.7254
19.3277,15.3439,0.9338
21.5468,18.0207,0.9182
21.34,19.0915,0.8559
19.6838,17.3722,0.8452
17.7894,16.92,0.7559
16.6192,16.2156,0.7165
21.6601,17.9911,0.926
18.5766,16.5228,0.8217
16.0061,14.7287,0.7473
21.1199,18.1706,0.8871
18.4219,16.0351,0.837
13.9247,14.7368,0.6056
17.5577,16.5954,0.7567
17.6473,17.184,0.736
22.4125,17.0997,1.0183
22.3841,19.3926,0.8964
20.8172,17.0124,0.9297
23.2462,19.2214,0.9493
18.6713,18.1388,0.7537
18.5254,15.6219,0.8658
22.5778,18.8971,0.9302
21.6987,17.4099,0.9592
16.3807,14.8992,0.7638
20.2637,16.9047,0.9029
20.2453,16.6663,0.9147
21.3257,17.2407,0.9469
21.3769,18.0435,0.9076
18.3936,16.0819,0.8328
19.632,17.7638,0.8237
23.3591,22.7158,0.8082
17.7537,15.3835,0.8291
19.1676,15.2418,0.9295
15.2581,16.9128,0.6065
18.7306,16.163,0.8495
21.4032,16.856,0.9731
15.5309,14.2213,0.7405
16.4106,14.4596,0.7891
19.508,17.707,0.8193
18.8333,18.4778,0.7486
18.7649,21.4495,0.6417
18.5578,18.4621,0.7344
16.6145,16.2249,0.7158
18.9081,19.8321,0.7013
21.5697,18.3882,0.9011
16.2935,16.2857,0.6935
18.4143,17.2196,0.779
20.9795,19.4302,0.8224
21.9803,18.7837,0.904
17.7113,15.361,0.8275
20.4039,17.1534,0.898
16.6987,15.2033,0.7695
21.7775,20.914,0.8022
17.121,15.1978,0.7975
18.9544,15.5903,0.8951
17.6762,15.6567,0.8096
14.9103,15.5135,0.6388
19.4721,17.2526,0.8388
12.8356,15.5598,0.5036
21.7639,18.7826,0.8925
18.8159,16.2224,0.8517
17.6718,18.0724,0.7012
20.973,17.4061,0.9177
22.2528,16.5759,1.0408
19.1397,17.0023,0.8316
22.9011,17.7534,1.0083
19.0754,16.2004,0.8688
23.4465,18.5868,0.9925
17.5893,15.784,0.7976
20.7346,17.3878,0.9049
22.0625,19.555,0.8725
23.5428,19.515,0.9502
17.8793,18.9942,0.6781
22.8319,17.004,1.0487
19.3687,19.5937,0.7333
24.0514,22.3307,0.8531
15.0197,17.5712,0.5702
21.0413,16.7435,0.9581
19.3085,18.421,0.7767
24.0389,18.263,1.0425
12.1466,14.2113,0.5029
14.3525,15.5265,0.6024
17.9587,17.9591,0.7216
23.8043,18.9407,0.9928
16.5664,17.1369,0.6749
19.2725,18.2363,0.7826
21.6497,17.6111,0.9454
18.7325,17.0341,0.8062
19.598,15.8246,0.9225
21.116,15.8113,1.0193
14.3765,13.5921,0.6898
22.1765,21.0513,0.8159
22.4678,17.5611,0.9947
20.4283,17.0303,0.9059
19.6693,17.578,0.8345
18.7888,17.8697,0.7716
23.2403,21.236,0.8589
15.4291,16.4075,0.6356
20.4182,17.399,0.8862
20.3638,17.9286,0.8569
18.3157,17.0286,0.782
26.8967,21.5174,1.0176
24.1411,19.1802,0.998
18.3304,16.7236,0.7971
19.9149,18.2741,0.8162
19.8427,18.2279,0.8143
17.3779,14.7726,0.8379
16.0839,16.283,0.6807
20.6354,18.7119,0.8356
17.7705,16.588,0.7699
17.8838,17.1279,0.7522
16.6484,16.0954,0.7237
21.4733,16.0319,1.0275
16.4754,15.3482,0.7477
21.4155,20.6275,0.7958
12.8291,14.7236,0.5317
20.9556,20.3426,0.7843
12.7815,14.596,0.5331
26.2343,20.88,1.017
18.413,15.0854,0.8891
16.0272,16.2468,0.6787
24.2942,22.0574,0.8747
13.5675,17.6395,0.4857
15.5491,15.6605,0.6736
20.1849,19.0151,0.7986
22.5168,16.5793,1.0565
20.3676,15.7227,0.9774
16.1471,14.8454,0.7509
17.1441,14.7424,0.8238
20.673,17.9946,0.871
20.7084,18.7058,0.8398
20.0757,16.9561,0.8891
20.1352,18.5842,0.8144
15.8495,14.0357,0.773
19.3052,16.5645,0.8636
20.5649,16.8201,0.9254
17.9761,15.242,0.8513
16.3246,15.6496,0.7236
21.438,18.9244,0.8686
24.4047,19.0926,1.0163
17.955,15.7732,0.8213
13.7989,14.5356,0.6053
23.8127,22.2504,0.8455
15.9114,16.3277,0.6683
22.6671,18.847,0.9374
21.562,18.7667,0.8825
21.2735,17.5907,0.9251
17.0018,17.5365,0.6844
23.1558,19.7249,0.9205
16.6812,16.7424,0.6977
19.8077,17.9286,0.8259
19.9155,15.4386,0.9661
14.1901,15.4833,0.5935
15.5167,15.7501,0.6677
20.7632,17.7761,0.8868
14.4083,14.2511,0.6602
22.189,20.3246,0.8457
20.9744,19.3774,0.8244
19.2616,16.8292,0.8474
16.1101,15.7122,0.7071
24.8808,19.1776,1.0367
21.4108,18.0519,0.9091
16.8944,15.9103,0.7476
17.8068,15.5148,0.8255
21.0644,17.9935,0.8928
18.1732,16.3777,0.8043
18.3712,16.8071,0.7956
20.6168,17.022,0.9174
20.8763,17.2568,0.92
18.8319,20.3128,0.6809
22.3569,20.2623,0.8566
20.9776,17.1024,0.9342
17.7593,15.6276,0.8165
18.1038,17.6933,0.7406
22.1778,20.0217,0.858
17.6656,18.7516,0.6754
15.2849,15.7452,0.6532
19.9425,17.3781,0.8598
21.4471,17.6503,0.9318
18.3144,18.2541,0.7294
18.9984,16.1352,0.8676
19.5543,17.1195,0.8502
21.5633,17.3704,0.9535
19.1374,18.0793,0.782
17.4476,15.9167,0.782
20.4513,17.5843,0.8787
18.1802,16.4186,0.8028
15.8389,14.7858,0.7331
17.4035,17.3239,0.716
20.0898,17.598,0.8575
15.2827,14.3667,0.7157
17.5211,17.9225,0.6986
18.0805,19.1675,0.6824
21.6299,17.8691,0.9306
23.4479,17.8238,1.035
15.5801,16.9809,0.6231
18.4998,16.7624,0.8054
18.4327,18.2705,0.7352
21.2337,17.2728,0.9398
19.4766,15.5729,0.9296
16.0179,15.9974,0.6887
18.3653,15.3597,0.8702
17.6843,16.6365,0.7624
19.3928,18.8272,0.7645
18.9044,15.6212,0.8901
18.1076,17.905,0.7321
14.7709,13.2079,0.7398
17.2357,16.2355,0.7536
23.226,19.0391,0.9573
20.8581,19.1029,0.8301
16.0265,13.9925,0.788
14.5923,16.4015,0.5848
19.7406,18.3681,0.8025
20.4888,15.1824,1.0202
17.303,14.848,0.8286
18.2643,15.8434,0.8372
13.5559,13.5445,0.6317
17.9485,15.4023,0.8407
20.6225,16.3134,0.9577
21.0811,17.4525,0.9214
19.3972,17.6896,0.8139
17.6774,15.7672,0.804
